# en	cn	source	id
Fresh Human-omes!	新鲜的人类诺姆	Passives_Enemy-a1c951.json	9010101
Mine-omes	是我的那份诺姆	Passives_Enemy-a1c951.json	9010102
The Ring Nursefather's Artwork	环指父辈的作品	Passives_Enemy-a1c9p1.json	9103601
Bonebound Knot	束缚骨骼的结	Passives_Enemy-a1c9p1.json	9103801
Now's Our Chance	机会来了	Passives_Enemy-cultivation.json	9021501
I See Your Weakness	弱点洞察	Passives_Enemy-cultivation.json	9102301
I Spy an Opportunity	时机洞察	Passives_Enemy-cultivation.json	9102302
Snake Deathvenom	极蛇毒	Passives_Enemy-cultivation.json	9102303
Fruits of Education	教学的成果	Passives_Enemy-cultivation.json	9102602
If I lend my ear to the inner self...	倾听内在的自我…	Passives_Enemy-cultivation.json	9102603
A Breath Taken Together	共同呼吸过的气息	Passives_Enemy-exme.json	9105702
The Last Breath	最后的气息	Passives_Enemy-exme.json	9105704
Tango Marinade	探戈酱料	Passives_Enemy-mr7-extreme.json	7105102
Floods of Sorrow	流淌的忧郁	Passives_Enemy-mr7-extreme.json	7105502
Overflowing Sorrow	满溢而出的哀伤	Passives_Enemy-mr7-extreme.json	7105503
Healing Ampule Injection	注射恢复安瓿	Passives_Enemy-mr7-extreme.json	7105701
Emergency Ampule Administration	紧急注射安瓿	Passives_Enemy-mr7-extreme.json	7105802
Diversion	注意力分散	Passives_Enemy-pilgrimage.json	128901
Dipped Blade	浸染之剑	Passives_Enemy-pilgrimage.json	128902
Abyssal Worship	深海崇拜	Passives_Enemy-pilgrimage.json	128903
Abyssal Horror	深海的恐怖	Passives_Enemy-pilgrimage.json	9102701
Standby	待命状态	Passives_Enemy-pilgrimage.json	9102901
Combat-Ready	临战状态	Passives_Enemy-pilgrimage.json	9102902
Survival Reflexes	生存反射	Passives_Enemy-pilgrimage.json	9102903
In-depth Cognition	深度认知	Passives_Enemy-pilgrimage.json	9103001
Propagatory Instinct	扩张本能	Passives_Enemy-pilgrimage.json	9103002
Debris Removal	残骸清除	Passives_Enemy-pilgrimage.json	9103201
For Everyone	为了所有人	Passives_Enemy-tkt-re.json	9102401
Collective Achievement	大家的成果	Passives_Enemy-tkt.json	9101701
Emergency Time Loan	时间紧急贷款	Passives_Enemy-tkt.json	9014201
Golden Time I	黄金时间 I	Passives_Enemy-tkt.json	9014202
Time Recoil I	时间反冲 I	Passives_Enemy-tkt.json	9014203
Ready to Borrow Time	准备时间租赁	Passives_Enemy-tkt.json	9014204
Golden Time II	黄金时间 II	Passives_Enemy-tkt.json	9014301
Time Recoil II	时间反冲 II	Passives_Enemy-tkt.json	9014302
Borrow Time	时间租赁	Passives_Enemy-tkt.json	9014303
Intense Primary Color - Rouge	强烈原色-红色	Passives_Enemy-twth.json	9104301
Final Brushstroke	最后的笔触	Passives_Enemy-twth.json	9104304
Intense Primary Color - Bleu	强烈原色-蓝色	Passives_Enemy-twth.json	9104501
Le Fauvisme - Masque de Chèvre-Hibou	野兽派-山羊·枭面	Passives_Enemy-twth.json	9104502
Alacritous Expression	敏捷表现	Passives_Enemy-twth.json	9104503
Puffy Brume	烟气缭绕	Passives_Enemy-walpu5.json	9017801
Internal Combustion Engine	内燃机	Passives_Enemy-walpu5.json	9017802
Meat Gear	血肉齿轮	Passives_Enemy-walpu5.json	9017803
Thought Gear	思想齿轮	Passives_Enemy-walpu5.json	9017804
Internal Combustion Engine Malfunction	内燃机故障	Passives_Enemy-walpu5.json	9017805
Meat Gear: Enhance	血肉齿轮-强化	Passives_Enemy-walpu5.json	9018001
Thought Gear: Delay	思想齿轮-延迟	Passives_Enemy-walpu5.json	9018002
Thought Gear: Risk	思想齿轮-危险	Passives_Enemy-walpu5.json	9018003
Hollowed Chicken	空空的鸡	Passives_Enemy-x1p1c1.json	9103902
HP Ampule	HP安瓿	Passives_Enemy-x1p1c1.json	9104101
Verminous Body	虫的肉体	Passives_Enemy.json	90001
Nutritive Reinforcements	补充养分	Passives_Enemy.json	90002
Sharp Edge	利刃	Passives_Enemy.json	90003
Weak Morale	士气低落	Passives_Enemy.json	90004
Retribution	惩戒	Passives_Enemy.json	90005
Mind Wave	精神波动	Passives_Enemy.json	90006
Injured Augmentation	负伤的强化肉体	Passives_Enemy.json	9000101
Augmented Body	强化肉体	Passives_Enemy.json	9000102
Corroded Augmentation	被侵蚀的强化肉体	Passives_Enemy.json	9000103
Big Boss	老大哥	Passives_Enemy.json	9100301
Not Me Boys!	小崽子们！	Passives_Enemy.json	9100302
Se Acabó la Fiesta	派对结束	Passives_Enemy.json	9100402
Hammer of the One Who Grips	执柄者之锤	Passives_Enemy.json	9100501
Persistence	执念	Passives_Enemy.json	9100601
Mechanical Mentality	机械精神	Passives_Enemy.json	9004601
Solid Exterior	坚固外壳	Passives_Enemy.json	9004602
Caution: Unsteady	注意摇晃	Passives_Enemy.json	9004603
Caution: Delicate	注意损伤	Passives_Enemy.json	9004604
Damageable Disuniter	破裂功能受损	Passives_Enemy.json	9004901
Damageable Thumper	震颤功能受损	Passives_Enemy.json	9005001
Overheating Attack Function	攻击功能过热	Passives_Enemy.json	9100701
Breakable Disuniter	破裂功能完全受损	Passives_Enemy.json	9100702
Breakable Thumper	震颤功能完全受损	Passives_Enemy.json	9100703
Spanner Up	扳手启动	Passives_Enemy.json	9100801
Rosespanner Workshop Rep	玫瑰扳手工坊代表	Passives_Enemy.json	9100802
Guess I'm the Last	就剩我了吗	Passives_Enemy.json	9100803
I've Got No Choice	那就没办法了	Passives_Enemy.json	9100804
Entangling Curse Talisman	绞缠的咒符	Passives_Enemy.json	9100901
Strangling Curse Talisman	捆缚的咒符	Passives_Enemy.json	9100902
Multiplying Curse Talisman	增殖的咒符	Passives_Enemy.json	9100903
Encroaching Curse Talisman	侵蚀的咒符	Passives_Enemy.json	9100904
Intoxication	醉意	Passives_Enemy.json	9006101
Hangover Cure	醒酒	Passives_Enemy.json	9006102
Terror Device	恐怖装置	Passives_Enemy.json	9005401
Emergency Ampule Overdose	紧急安瓿过量	Passives_Enemy.json	9006803
The Red Aura	猩红气场	Passives_fools.json	899902
Line 4	4号线	RailwayDungeon.json	4
Line 6	6号线	RailwayDungeon.json	6
Fully heal selected Identity	所选人格的体力完全恢复	RailwayDungeonBuff.json	HealHpMaxForSelected
All Identities heal {0}% HP	全体人格恢复{0}%体力	RailwayDungeonBuff.json	HealHpPercentageForAll
Revive an Identity with fully healed HP	1名已阵亡人格的体力完全恢复	RailwayDungeonBuff.json	ResurrectForSelected
First Stop: Contact	首站：遭遇	RailwayDungeonNode1-1.json	1
Station #2: Restoration	第2站：复原	RailwayDungeonNode1-1.json	2
Station #3: Sinkage	第3站：沉沦	RailwayDungeonNode1-1.json	3
Station #4: Reunion	第4站：再会	RailwayDungeonNode1-1.json	4
Station #5: Insulation	第5站：绝缘	RailwayDungeonNode1-1.json	5
Station #6: Pickup	第6站：选拔	RailwayDungeonNode1-1.json	6
Station #7: Headlessness	第7站：无首	RailwayDungeonNode1-1.json	7
Station #8: Existence	第8站：存在	RailwayDungeonNode1-1.json	8
Station #9: Serum	第9站：血清	RailwayDungeonNode1-1.json	9
Station #10: Forked Tongue	第10站：岔舌	RailwayDungeonNode1-1.json	10
Station #11: Energization	第11站：导电	RailwayDungeonNode1-1.json	11
Station #12: Purity	第12站：纯粹	RailwayDungeonNode1-1.json	12
Last Stop: Non-self	终点站：无我	RailwayDungeonNode1-1.json	13
Cycle #1: Curse-Servitude-Rainfall	第1巡回：诅咒-奴役-落雨	RailwayDungeonNode1002.json	100201
Cycle #2: Curse-Odd Stench-Exploitation-Servitude	第2巡回：诅咒-异味-榨取-奴役	RailwayDungeonNode1002.json	100202
Cycle #3: Curse-Arrears-Odd Stench-Rainfall	第3巡回：诅咒-滞纳-异味-落雨	RailwayDungeonNode1002.json	100203
Cycle #4: Curse-Lure-Odd Stench-Arrears-Cycle	第4巡回：诅咒-引诱-异味-滞纳-巡回	RailwayDungeonNode1002.json	100204
Terminus: The Garden	终点站：庭院	RailwayDungeonNode1002.json	100206
Line 1 Boarding	进入1号线前	RailwayDungeonNode1BokGak.json	101
First Stop: Contact	起点站 - 遭遇	RailwayDungeonNode1BokGak.json	100101
Station #2: Restoration	第2站 - 复原	RailwayDungeonNode1BokGak.json	100102
Station #3: Sinkage	第3站 - 沉沦	RailwayDungeonNode1BokGak.json	100103
Station #4: Reunion	第4站 - 再会	RailwayDungeonNode1BokGak.json	100104
Station #5: Insulation	第5站 - 绝缘	RailwayDungeonNode1BokGak.json	100105
Station #6: Pickup	第6站 - 选拔	RailwayDungeonNode1BokGak.json	100106
Station #7: Headlessness	第7站 - 无首	RailwayDungeonNode1BokGak.json	100107
Station #8: Existence	第8站 - 存在	RailwayDungeonNode1BokGak.json	100108
Station #9: Serum	第9站 - 血清	RailwayDungeonNode1BokGak.json	100109
Station #10: Forked Tongue	第10站 - 岔舌	RailwayDungeonNode1BokGak.json	100110
Station #11: Energization	第11站 - 导电	RailwayDungeonNode1BokGak.json	100111
Station #12: Purity	第12站 - 纯粹	RailwayDungeonNode1BokGak.json	100112
Last Stop: Non-self	终点站 - 无我	RailwayDungeonNode1BokGak.json	100113
First Stop: Curse	起点站：诅咒	RailwayDungeonNode2.json	201
Station #2: Servitude	第2站：奴役	RailwayDungeonNode2.json	202
Station #3: Rainfall	第3站：落雨	RailwayDungeonNode2.json	203
Station #4: Arrears	第4站：滞纳	RailwayDungeonNode2.json	204
Station #5: The Lure	第5站：引诱	RailwayDungeonNode2.json	205
Station #6: Exploitation	第6站：榨取	RailwayDungeonNode2.json	206
Station #7: Odd Stench	第7站：异味	RailwayDungeonNode2.json	207
Station #8: Cycle	第8站：巡回	RailwayDungeonNode2.json	208
First Stop: Cogwheel	首站：齿轮	RailwayDungeonNode3.json	301
Station #2: Waves	第2站：波浪	RailwayDungeonNode3.json	302
Station #3: Nostalgia	第3站：乡愁	RailwayDungeonNode3.json	303
Station #4: Interlude	第4站：幕间	RailwayDungeonNode3.json	304
Station #5: Drudgery	第5站：苦行	RailwayDungeonNode3.json	305
Station #6: Truth	第6站：真理	RailwayDungeonNode3.json	306
Station #7: Eclosion	第7站：羽化	RailwayDungeonNode3.json	307
Station #8: Interlude	第8站：幕间	RailwayDungeonNode3.json	308
Station #9: Pallidification	第9站：白化	RailwayDungeonNode3.json	309
Station #10: Brainwash	第10站：洗脑	RailwayDungeonNode3.json	310
Station #11: Gaslight	第11站：汽灯	RailwayDungeonNode3.json	311
Station #12: Interlude	第12站：幕间	RailwayDungeonNode3.json	312
Terminus: Spiral	终点站：螺旋	RailwayDungeonNode3.json	313
Section #1 : Banquet/Well Basin/Twisted	第1区段：宴会-井底-歪曲	RailwayDungeonNode4.json	401
Station #4 : Interlude	第4站：幕间休息	RailwayDungeonNode4.json	402
Section #2 : Chiseling/Cloudbrume/Boneflesh	第2区段：锤钉-云雾-骨肉	RailwayDungeonNode4.json	403
Station #8 : Interlude	第8站：幕间休息	RailwayDungeonNode4.json	404
Section #3 : Forgery/Dreaming	第3区段：赝作-梦想	RailwayDungeonNode4.json	405
Station #11 : Interlude	第11站：幕间休息	RailwayDungeonNode4.json	406
Section #4 : Adamantine Wall/Feast	第4区段：难关-盛宴	RailwayDungeonNode4.json	407
Section #1 : Attachment/Hunt/Fountainhead/Misting	第1区段：依恋-狩猎-源头-喷雾	RailwayDungeonNode5.json	501
Section #2 : Ironstrike/Rampage/Oblivion	第2区段：击锤-狂奔-忘却	RailwayDungeonNode5.json	502
Section #3 : Motherhood/Treason/Blood Sin/Yearning	第3区段：母性-反叛-血罪-渴望	RailwayDungeonNode5.json	503
Section #1 : Weighing of Robes	第1区段：悬衣	RailwayDungeonNode6.json	601
Section #2 : Tarnishing	第2区段：染污	RailwayDungeonNode6.json	602
Section #3 : Heart of Innocence - Face of Things	第3区段：童心-现象	RailwayDungeonNode6.json	603
Section #4 : Tangled Knots - Drowning Desire - Blind Folly	第4区段：盘错-沉溺-蒙昧	RailwayDungeonNode6.json	604
Section #5 : Advent	第5区段：到来	RailwayDungeonNode6.json	605
Clear Turns	通关回合数	RailwayDungeonUI.json	clear_turn
Total Turns	累计回合数	RailwayDungeonUI.json	accumulated_turn
Final Turn Count	总计回合数	RailwayDungeonUI.json	final_accumulated_turn
Clear Rewards	清剿奖励	RailwayDungeonUI.json	reward_after_clear
Lost & Found	失物招领处	RailwayDungeonUI.json	lost_and_found
Line {0}	{0}号线	RailwayDungeonUI.json	railway_line
Traveling: {0}	行进线路：{0}	RailwayDungeonUI.json	progressing_railway_line
What Line will you travel?	您想选择哪条线路？	RailwayDungeonUI.json	select_railway_line
Station Data	站点信息	RailwayDungeonUI.json	stage_info
Station {0}	第{0}站	RailwayDungeonUI.json	stage_number
Refraction Railway	折射轨道	RailwayDungeonUI.json	mirror_refraction_railway
Refraction Railway {0}	折射轨道 {0}	RailwayDungeonUI.json	mirror_refraction_railway_with_dungeon_name
Travel Collection	累计记录	RailwayDungeonUI.json	accumulated_records
Rank #{0}	排名 #{0}	RailwayDungeonUI.json	rank_with_number
Logs	记录阅览	RailwayDungeonUI.json	open_railway_dungeon_records
No rewards to claim.	没有可领取的奖励。	RailwayDungeonUI.json	no_more_rewards_remains_desc
{0}-{1} In Progress	{0}正在前往第{1}站	RailwayDungeonUI.json	railway_dungeon_current_running
Final Turn Count	总计清剿回合数	RailwayDungeonUI.json	final_clear_accumulated_turn
Details	详细情报	RailwayDungeonUI.json	railway_dungeon_detailed_info
Refraction Railway - Clear Station {0}	折射轨道 - 清剿第{0}站后	RailwayDungeonUI.json	railway_dungeon_1_banner_reward_condition_1
(Complete before {0})	（{0}为止完成上述获取条件）	RailwayDungeonUI.json	railway_dungeon_1_banner_reward_condition_3
Banner Requisites	横幅获取条件	RailwayDungeonUI.json	railway_dungeon_banner_reward_condition_title
(Unobtainable past {0} total turns)	（总计回合数超过{0}时不可获取）	RailwayDungeonUI.json	railway_dungeon_banner_reward_unable_over
The travelogue is currently empty.	暂无记录。	RailwayDungeonUI.json	no_records_description
Fully recovers
after resting
for this battle	于本站
休息后
初始化并
回满体力	RailwayDungeonUI.json	recover_after_resting_battle
Would you like to disembark from the Refraction Railway?	是否终止挑战折射轨道？	RailwayDungeonUI.json	railway_dungeon_ask_stop_desc
Operation Period	运行期间	RailwayDungeonUI.json	railway_dungeon_open_duration
{0}	{0}	RailwayDungeonUI.json	railway_dungeon_current_station
Line Diagram	线路运行图	RailwayDungeonUI.json	railway_dungeon_route_map
Continue Travels	继续行进	RailwayDungeonUI.json	railway_dungeon_resume_operation
Disembark	终止行进	RailwayDungeonUI.json	railway_dungeon_stop_operation
Line Info	线路情报	RailwayDungeonUI.json	railway_dungeon_station_info
Line Closure	行程结束	RailwayDungeonUI.json	railway_dungeon_operation_closed
Final Cycle Count	累计清剿巡回数	RailwayDungeonUI.json	final_clear_accumulated_round
Record Date	记录日期	RailwayDungeonUI.json	railway_clear_date
Total Clear Turn Count	累计通关回合数	RailwayDungeonUI.json	railway_clear_turn_count
Clear Turn Count by Section	各区段通关回合数	RailwayDungeonUI.json	railway_clear_turn_count_by_stage
Refraction Railway Opening	折射轨道 开放	RailwayDungeonUI_1001.json	railwayBannerTitle
- Identities : Uptie Tier 4, Level 55 (Level Cap: 55)	- 人格：同步4阶段，55级（最高等级上限：55）	RailwayDungeonUI_1001.json	railway_dungeon_1001_entrance_recommended_level
- E.G.O : Threadspin Tier 4	- E.G.O：异想解析4阶段	RailwayDungeonUI_1001.json	railway_dungeon_1001_entrance_recommended_gacksung
Unlock Requirements	解锁条件	RailwayDungeonUI_1001.json	railway_dungeon_advice_openCondition_title
Recommended Level & Tier	入场推荐配置	RailwayDungeonUI_1001.json	railway_dungeon_advice_level_title
Clear Canto VIII	通过第8章	RailwayDungeonUI_1001.json	railway_dungeon_advice_1001_openCondition_desc
Please Deploy all Sinners.	存在未编入队伍的人格。	RailwayDungeonUI_1001.json	railway_1001_must_participate_all
Obtain by clearing Line 1 BokGak under 120 total turns.	通关1号线复刻且总计回合数不超过120后可获得。	RailwayDungeonUI_1001.json	railway_dungeon_1001_reward_condition_special_ticket
Cycle Count	巡回数	RailwayDungeonUI_1002.json	ui_railway_dungeon_rotation_count
Completed Cycle Count	已完成巡回数	RailwayDungeonUI_1002.json	ui_railway_dungeon_upper_status_ui_rotation_count
Clear the Terminus	通过终点站时	RailwayDungeonUI_1002.json	ui_railway_dungeon_reward_condition_clear_boss_after_cycle
Cycle {0} Completed	第{0}巡回 已完成	RailwayDungeonUI_1002.json	railway_dungeon_1002_change_rotation_alarm
Clear Refraction Railway Line 2 BokGak	通过折射轨道2号线 复刻	RailwayDungeonUI_1002.json	railway_1002_bgm_reward_desc
Clear Refraction Railway Line 1 BokGak	通过折射轨道1号线 复刻	RailwayDungeonUI_1002.json	railway_1001_bgm_reward_desc
Clear Refraction Railway Line 6	通过折射轨道6号线	RailwayDungeonUI_1002.json	railway_6_bgm_reward_desc
Rewards	奖励	RailwayDungeonUI_1002.json	railway_clear_reward_popup_item_column_desc
Selected Buffs	BUFF选择列表	RailwayDungeonUI_1002.json	railway_node_clear_info_ui_buff_list
No selected Buffs.	当前没有已选择的BUFF。	RailwayDungeonUI_1002.json	railway_1002_no_buff_in_list
No Recoverable ID	没有可以恢复的人格	RailwayDungeonUI_2.json	railway_dungeon_alarm_buff_no_one_select_for_heal
No Revivable ID	没有可以复活的人格	RailwayDungeonUI_2.json	railway_dungeon_alarm_buff_no_one_select_for_resurrect
Recoverable	可恢复	RailwayDungeonUI_2.json	railway_dungeon_healable
Revivable	可复活	RailwayDungeonUI_2.json	railway_dungeon_resurrectable
Cycle Count :	目前巡回数：	RailwayDungeonUI_2.json	railway_dungeon_current_rotation_count_title
Obtained by clearing Line 2 with {1} or more Cycle Counts	巡回数不少于{1}时通关2号线获得	RailwayDungeonUI_2.json	railway_dungeon_2_banner_reward_condition_1
